,age,job,education,default,balance,housing,loan,y
26978,39,6,1,0,185,1,0,0
26979,31,7,2,0,66,0,0,0
26980,33,2,3,0,331,1,0,0
26981,32,2,3,0,71,0,0,0
26982,35,6,2,0,573,1,1,0
26983,38,4,3,0,1988,0,0,1
26984,23,7,2,0,0,1,0,0
26985,37,4,2,0,3975,1,0,0
26986,40,3,2,0,56,1,1,0
26987,54,3,4,0,2564,0,0,0
26988,29,4,3,0,238,0,0,0
26989,44,7,2,0,272,1,0,0
26990,32,3,2,0,484,1,0,1
26991,45,5,2,0,0,0,0,0
26992,40,2,2,0,1576,1,1,0
26993,49,4,2,0,12226,1,0,0
26994,57,7,2,0,644,0,1,0
26995,49,4,2,0,82,1,0,0
26996,30,6,3,0,2666,0,0,1
26997,39,7,4,0,3912,1,0,0
26998,47,2,2,0,-521,1,0,0
26999,39,5,2,0,54,1,0,0
27000,32,9,2,1,2,1,0,0
27001,30,5,2,0,9531,0,0,0
27002,26,3,2,0,3,1,0,0
27003,40,3,2,0,372,1,0,0
27004,60,1,1,0,0,0,0,0
27005,37,7,2,0,-26,0,0,0
27006,54,7,1,0,1059,0,0,0
27007,28,6,3,0,805,0,0,0
27008,30,7,1,0,124,1,0,0
27009,29,3,2,0,0,1,0,0
27010,21,11,2,0,2488,0,0,1
27011,34,4,3,0,457,0,0,0
27012,35,2,3,0,267,1,0,0
27013,32,3,2,0,1568,0,0,0
27014,31,4,2,0,678,1,0,0
27015,51,7,1,0,21,0,0,0
27016,45,7,2,0,3,0,1,0
27017,31,7,2,0,369,1,1,0
27018,47,2,1,0,2793,1,0,0
27019,30,4,2,0,4,0,0,0
27020,45,2,3,0,1309,0,0,1
27021,46,3,2,0,410,0,1,0
27022,44,1,2,0,456,0,0,0
27023,33,10,2,0,1363,0,0,0
27024,37,5,3,0,223,1,0,0
27025,27,11,3,0,37,1,0,0
27026,41,2,3,0,2470,1,0,0
27027,37,4,2,0,147,1,0,0
27028,42,7,1,0,-407,1,1,1
27029,32,4,2,0,5,1,1,0
27030,42,3,2,0,25,1,0,0
27031,34,2,2,0,291,0,0,0
27032,39,4,2,0,720,1,0,0
27033,44,2,3,0,724,1,0,0
27034,33,3,2,0,296,1,0,0
27035,45,3,2,0,1395,1,0,0
27036,37,2,3,0,-76,1,0,0
27037,49,10,2,0,905,0,0,0
27038,30,3,2,0,102,1,0,0
27039,53,3,2,0,2052,1,0,0
27040,37,7,1,0,3574,1,0,0
27041,31,2,3,0,-6,0,0,0
27042,30,2,3,0,985,1,0,1
27043,58,3,3,0,883,0,0,0
27044,39,3,3,0,393,0,0,1
27045,30,2,3,0,20580,1,0,0
27046,46,5,2,0,998,1,0,0
27047,30,2,2,0,877,1,1,0
27048,31,2,3,0,8279,0,0,0
27049,40,4,2,0,153,1,0,0
27050,33,7,1,0,1064,1,0,0
27051,34,7,1,0,0,1,0,0
27052,33,5,2,0,108,1,0,0
27053,35,1,2,0,475,0,1,0
27054,36,5,2,0,-74,1,0,0
27055,40,7,1,1,11,1,1,0
27056,55,1,3,0,41923,0,0,0
27057,44,7,2,0,0,1,0,0
27058,32,7,2,0,0,1,0,0
27059,45,6,2,0,-124,0,0,0
27060,45,3,3,0,378,1,1,0
27061,45,7,2,0,91,0,1,0
27062,53,2,4,0,876,1,0,0
27063,22,11,2,0,1564,0,0,0
27064,37,10,2,0,1863,0,0,0
27065,34,2,3,0,1741,1,0,0
27066,37,5,2,0,50,0,0,0
27067,59,8,2,0,1896,0,0,0
27068,31,2,3,0,1331,0,0,1
27069,36,7,2,0,513,1,0,0
27070,36,4,3,0,635,0,0,0
27071,39,7,2,0,217,1,0,0
27072,53,3,1,0,44,0,0,0
27073,30,4,2,0,457,1,0,0
27074,39,2,3,0,0,0,0,1
27075,54,4,2,0,3136,1,0,0
27076,57,8,4,0,316,1,0,0
27077,47,4,2,0,29,0,1,0
27078,31,5,3,0,620,0,0,0
27079,67,8,4,0,696,0,0,0
27080,26,11,2,0,480,0,0,0
27081,61,6,3,0,10861,0,0,1
27082,49,5,2,0,271,1,1,0
27083,32,2,3,0,-248,1,1,0
27084,54,3,3,0,467,1,0,1
27085,40,7,2,0,1,1,0,0
27086,68,8,1,0,2398,0,0,0
27087,33,1,3,0,407,1,0,0
27088,39,7,1,0,800,1,0,0
27089,39,7,1,0,-388,1,0,0
27090,31,6,3,1,147,1,0,0
27091,32,7,2,0,9714,1,0,0
27092,31,7,2,0,1124,1,0,0
27093,60,3,3,0,1900,1,0,0
27094,31,2,3,0,10215,0,0,0
27095,38,7,1,0,0,0,0,0
27096,35,3,3,0,14232,1,0,0
27097,36,9,1,0,1729,0,0,0
27098,41,2,3,0,5,0,0,0
27099,71,8,2,0,3104,0,0,0
27100,56,8,1,0,63,0,0,0
27101,33,2,3,0,3696,0,0,0
27102,32,5,3,0,4908,0,1,0
27103,49,2,3,0,22520,0,0,1
27104,34,3,2,0,259,0,0,0
27105,28,3,3,0,370,1,0,0
27106,46,5,2,0,2420,0,0,0
27107,40,7,1,1,-23,0,1,0
27108,44,3,3,0,4580,1,0,0
27109,39,5,2,0,-119,0,1,0
27110,29,7,1,0,6,1,0,0
27111,43,7,1,0,361,1,0,0
27112,92,8,4,0,775,0,0,1
27113,41,3,2,0,1499,0,1,0
27114,46,4,4,0,2115,1,0,0
27115,32,3,3,0,2684,1,0,1
27116,37,1,3,0,-274,1,1,0
27117,41,7,4,0,225,1,0,0
27118,26,2,3,0,800,1,0,0
27119,30,7,2,0,2289,1,1,0
27120,75,8,3,0,6027,0,0,1
27121,30,3,3,0,606,1,0,0
27122,56,3,2,0,751,1,0,0
27123,52,7,2,0,543,1,0,0
27124,35,2,3,0,991,1,0,1
27125,54,8,2,0,1371,0,0,1
27126,55,5,2,0,935,0,0,0
27127,39,2,3,0,1572,0,0,0
27128,46,1,2,0,118,1,0,0
27129,47,9,1,0,0,0,0,0
27130,47,7,2,0,4709,0,0,0
27131,57,2,3,0,24498,0,0,0
27132,35,4,3,0,62,0,1,0
27133,22,11,2,0,381,0,0,1
27134,32,3,3,0,392,1,0,0
27135,64,8,2,0,4083,0,0,0
27136,40,7,1,0,1780,0,1,0
27137,26,11,2,0,477,0,0,0
27138,30,5,2,0,370,0,0,0
27139,42,7,2,0,2152,1,0,0
27140,40,2,3,0,0,0,0,1
27141,27,11,2,0,1411,0,0,0
27142,40,7,4,0,0,0,1,0
27143,32,3,2,0,0,1,0,0
27144,34,3,2,0,545,1,0,0
27145,49,7,1,0,6429,0,0,0
27146,58,4,2,0,1813,1,0,0
27147,44,2,3,0,167,0,0,0
27148,38,7,1,0,-326,1,0,0
27149,32,2,3,0,263,0,0,0
27150,44,4,2,1,0,0,1,0
27151,43,7,2,0,-19,1,0,0
27152,42,3,2,0,488,0,0,0
27153,51,8,2,0,2127,1,0,0
27154,40,3,2,0,-312,1,0,0
27155,31,7,1,0,224,1,0,0
27156,40,3,2,0,504,1,0,0
27157,25,3,3,0,1693,0,0,0
27158,30,7,1,0,1127,1,0,0
27159,36,6,3,0,2517,0,0,0
27160,58,2,3,0,0,1,1,0
27161,28,4,2,0,785,1,0,1
27162,33,2,3,0,0,0,0,0
27163,43,2,2,0,3196,1,1,0
27164,46,7,2,0,312,1,0,0
27165,41,3,2,0,351,1,0,0
27166,34,5,1,0,654,0,0,0
27167,37,4,2,0,673,1,0,0
27168,43,5,4,0,159,0,0,0
27169,48,7,1,0,476,0,0,1
27170,41,7,1,0,449,1,0,0
27171,41,3,2,0,801,0,0,0
27172,42,9,3,0,1270,1,0,0
27173,45,7,1,0,8,0,1,0
27174,30,7,1,0,105,1,0,0
27175,45,3,4,1,-25,0,1,0
27176,27,6,3,0,451,0,0,0
27177,53,5,3,0,329,0,0,0
27178,22,11,2,0,224,0,0,0
27179,48,6,2,0,252,0,0,0
27180,45,7,1,0,1691,1,0,0
27181,25,4,2,0,61,1,0,0
27182,34,2,3,0,13014,0,0,1
27183,35,4,2,0,1224,1,0,1
27184,48,7,1,0,19,0,1,0
27185,26,7,2,0,0,1,0,0
27186,43,3,2,0,536,1,0,0
27187,49,1,2,0,2908,0,0,0
27188,31,4,2,0,5527,1,0,0
27189,45,3,3,0,0,0,0,0
27190,52,7,1,0,1837,1,0,0
27191,46,3,2,0,129,0,0,0
27192,40,2,4,0,419,1,0,0
27193,54,7,2,0,688,1,0,0
27194,26,7,2,0,494,0,0,0
27195,41,2,3,0,7028,0,0,0
27196,29,5,2,0,814,0,0,0
27197,40,9,2,0,1744,1,0,0
27198,43,7,4,0,24,1,0,0
27199,48,3,2,0,-500,1,0,0
27200,65,8,3,0,1153,0,0,0
27201,30,2,3,0,1185,1,0,0
27202,34,2,3,0,48,1,0,1
27203,51,2,1,0,98,1,0,0
27204,55,5,1,0,653,0,0,0
27205,31,3,3,0,1798,1,0,0
27206,25,2,3,0,565,1,0,0
27207,36,3,2,0,75,1,0,0
27208,29,10,1,0,0,1,0,0
27209,34,5,2,0,603,1,1,0
27210,51,4,4,0,196,0,0,0
27211,40,4,2,0,739,1,0,0
27212,42,1,3,0,2249,1,0,0
27213,42,7,4,0,452,1,0,0
27214,37,9,2,0,629,1,0,0
27215,58,10,1,0,4605,0,0,0
27216,53,7,2,0,136,1,0,0
27217,32,3,3,0,0,0,0,0
27218,29,3,2,0,-522,1,1,0
27219,34,2,3,0,0,1,0,0
27220,36,7,2,0,959,1,0,0
27221,40,7,1,0,665,1,0,1
27222,43,2,3,0,244,0,0,0
27223,35,7,2,0,275,1,0,0
27224,31,3,2,0,17,1,0,0
27225,31,1,2,0,290,1,0,0
27226,58,10,1,0,935,1,0,0
27227,33,4,2,0,4436,1,0,0
27228,56,2,3,0,665,0,0,0
27229,57,3,2,0,461,1,0,0
27230,45,2,1,0,4758,1,0,0
27231,31,7,2,0,1981,1,0,0
27232,43,7,1,0,189,0,1,0
27233,38,5,2,0,0,1,1,0
27234,35,2,3,0,331,1,0,0
27235,40,6,3,0,252,1,0,0
27236,55,4,2,0,499,1,1,0
27237,45,7,2,0,247,1,0,0
27238,35,7,1,0,4924,0,0,0
27239,42,3,2,0,314,1,0,1
27240,25,11,2,0,2975,0,0,1
27241,36,3,2,0,5957,1,0,0
27242,51,8,1,0,752,1,0,0
27243,27,7,1,0,-179,1,0,0
27244,34,3,3,0,1039,0,0,0
27245,49,7,1,0,2356,0,1,0
27246,56,2,2,0,0,0,0,0
27247,29,4,2,0,93,1,1,0
27248,47,4,2,0,2601,0,0,1
27249,37,3,2,0,421,1,1,0
27250,35,7,2,0,74,1,0,0
27251,33,2,3,0,47,0,0,0
27252,30,5,2,0,292,1,1,0
27253,55,1,2,0,653,1,0,0
27254,34,5,2,0,258,1,0,0
27255,57,10,1,0,0,0,0,0
27256,33,4,3,0,621,0,0,0
27257,41,2,3,0,0,1,0,0
27258,47,5,2,0,759,1,0,0
27259,39,4,2,0,782,1,0,0
27260,22,4,2,0,372,0,0,1
27261,61,10,1,0,182,0,0,0
27262,34,7,1,0,69,0,0,0
27263,59,2,3,0,2319,1,0,0
27264,27,4,2,0,-401,1,1,0
27265,47,3,2,0,80,1,0,0
27266,49,4,2,0,5361,0,0,0
27267,60,10,1,0,1190,0,0,0
27268,52,4,2,0,192,0,1,0
27269,35,7,1,0,1792,1,0,1
27270,33,2,3,0,89,1,0,0
27271,47,4,2,0,1265,1,1,0
27272,38,2,3,0,484,1,0,0
27273,39,3,2,0,122,1,0,0
27274,32,4,2,0,739,1,0,0
27275,49,5,2,0,3649,1,1,0
27276,47,5,2,0,-835,1,1,0
27277,30,7,2,0,68,1,1,0
27278,41,5,2,0,803,1,0,1
27279,39,2,3,0,198,0,0,0
27280,43,4,1,0,392,1,1,0
27281,32,6,3,0,3601,0,0,0
27282,54,3,3,0,446,0,0,0
27283,31,2,2,0,625,1,0,0
27284,50,7,1,0,260,1,0,0
27285,35,7,2,1,-12,0,1,0
27286,56,2,3,0,2366,1,1,0
27287,32,1,3,0,964,1,0,0
27288,25,3,3,0,3630,0,0,1
27289,46,2,3,0,110,1,1,0
27290,35,3,3,0,632,0,0,0
27291,53,5,2,0,1364,0,0,0
27292,58,10,2,0,196,0,1,0
27293,31,7,1,0,2369,1,0,0
27294,31,4,3,0,80,1,1,0
27295,60,8,2,1,0,0,0,0
27296,35,2,2,0,1189,0,1,0
27297,34,3,3,0,2047,1,0,0
27298,30,7,2,0,203,1,0,0
27299,33,3,2,0,0,1,0,0
27300,32,5,2,0,1274,1,0,0
27301,28,4,2,0,6100,0,0,0
27302,53,4,4,0,257,0,0,1
27303,37,3,3,0,2642,1,0,0
27304,31,7,1,0,251,1,0,0
27305,35,7,2,0,365,1,1,0
27306,38,4,2,0,245,1,1,0
27307,31,4,2,0,12,1,0,0
27308,38,3,3,0,744,1,0,0
27309,36,9,2,0,851,0,0,0
27310,58,1,2,0,496,0,0,1
27311,57,8,1,0,3518,1,0,1
27312,46,5,2,0,2268,1,0,0
27313,48,3,2,0,1152,1,0,0
27314,32,4,2,1,-166,1,0,0
27315,57,10,1,0,85,0,0,0
27316,50,2,3,0,126,1,0,0
27317,46,4,2,0,-143,1,0,0
27318,45,7,1,0,377,0,0,0
27319,50,4,2,0,335,1,0,0
27320,34,5,2,0,0,0,0,0
27321,41,5,2,1,-198,0,1,0
27322,43,2,3,0,1052,0,0,0
27323,43,2,3,0,0,0,0,0
27324,41,5,2,0,-141,1,1,0
27325,36,4,2,0,0,1,0,0
27326,29,7,2,0,202,0,0,0
27327,77,8,1,0,989,0,0,0
27328,48,2,2,0,7,0,0,0
27329,48,1,2,0,315,0,0,1
27330,59,2,3,0,3096,0,0,0
27331,26,4,3,0,-164,1,0,0
27332,42,2,3,0,0,0,0,0
27333,30,3,2,0,33,1,0,0
27334,57,8,1,0,698,0,0,0
27335,48,10,2,0,3570,0,0,0
27336,46,2,3,0,1285,1,0,0
27337,46,7,2,0,51,1,0,0
27338,49,7,1,0,0,1,0,0
27339,60,8,1,0,115,0,0,0
27340,37,2,3,0,8821,1,0,0
27341,24,11,1,0,1283,0,0,0
27342,30,2,2,0,209,0,0,0
27343,31,3,2,0,0,0,0,0
27344,33,5,2,0,1697,0,0,1
27345,30,6,3,0,1596,1,0,0
27346,28,11,2,0,39,1,0,0
27347,49,4,2,0,2062,0,0,0
27348,44,3,2,0,1196,1,0,0
27349,69,8,2,0,2473,0,0,1
27350,36,5,2,0,-194,0,0,0
27351,43,3,3,0,275,1,0,0
27352,35,3,2,0,344,0,0,1
27353,36,10,1,0,-125,0,1,0
27354,29,7,1,0,201,1,0,0
27355,42,3,2,0,994,1,0,1
27356,51,2,3,0,176,1,1,0
27357,40,7,1,0,1073,0,0,0
27358,23,4,2,0,738,1,0,0
27359,32,3,2,0,82,0,0,0
27360,41,2,3,0,416,1,0,0
27361,27,5,2,0,430,1,0,0
27362,33,7,1,0,902,1,0,0
27363,49,3,2,0,652,0,0,0
27364,29,3,2,0,113,0,0,0
27365,32,7,2,0,3027,0,0,0
27366,45,7,2,0,1345,1,0,0
27367,45,2,3,0,96,1,0,0
27368,30,5,3,0,719,0,1,0
27369,38,1,2,0,-272,0,1,0
27370,25,7,2,0,1243,0,1,1
27371,53,1,4,0,717,0,0,0
27372,39,4,2,0,1101,1,0,0
27373,42,3,2,0,1013,0,1,0
27374,25,2,3,0,380,0,0,0
27375,49,2,3,0,169,0,0,0
27376,41,3,2,0,-41,1,1,0
27377,42,2,3,0,3718,1,0,0
27378,46,2,3,0,7331,0,0,1
27379,28,5,2,0,3019,0,0,0
27380,37,3,3,0,549,0,0,0
27381,27,2,3,0,118,1,0,0
27382,46,7,2,0,84,1,0,0
27383,41,7,1,0,-52,1,1,0
27384,36,5,2,0,-182,1,1,0
27385,30,2,3,0,5381,0,0,0
27386,36,8,2,0,101,1,1,0
27387,26,7,2,0,352,1,0,0
27388,56,2,2,0,3164,0,0,0
27389,27,7,2,1,-717,1,1,0
27390,76,8,1,0,2693,0,0,0
27391,29,3,3,0,2893,1,0,0
27392,54,2,3,0,496,0,0,1
27393,46,1,2,0,4000,0,0,0
27394,49,7,1,0,3915,1,0,0
27395,36,2,3,0,806,1,0,0
27396,48,3,3,0,2392,1,0,0
27397,35,5,2,0,0,1,0,0
27398,30,2,3,0,136,1,0,0
27399,59,10,2,0,0,0,0,0
27400,28,3,2,0,213,1,0,0
27401,30,6,3,0,5,1,1,0
27402,37,6,2,0,8230,1,0,0
27403,35,1,3,0,355,1,0,0
27404,48,9,2,0,1218,0,0,0
27405,49,2,3,0,4200,1,0,0
27406,44,2,3,0,7454,0,0,0
27407,51,7,1,0,620,1,1,0
27408,45,6,1,0,1288,0,0,0
27409,31,3,2,0,671,0,0,0
27410,59,7,2,0,104,1,0,0
27411,20,7,1,0,-172,1,1,0
27412,34,3,2,0,134,1,0,0
27413,39,5,2,0,0,1,0,0
27414,54,7,1,0,-864,1,0,0
27415,54,6,3,0,3952,0,0,0
27416,50,6,3,0,387,0,0,0
27417,43,3,4,0,11115,0,0,1
27418,56,5,4,0,1877,1,0,0
27419,47,7,2,0,812,1,0,0
27420,39,3,2,0,5574,0,0,0
27421,32,4,2,0,-19,1,0,0
27422,31,5,2,0,593,1,0,0
27423,69,4,2,0,813,0,0,0
27424,47,7,1,0,3440,0,0,0
27425,40,3,2,0,109,1,0,0
27426,47,7,1,0,1279,1,0,0
27427,32,3,3,0,190,1,1,0
27428,43,7,1,0,2047,1,0,0
27429,52,3,2,0,1076,1,0,0
27430,35,7,1,0,-35,1,0,0
27431,56,5,2,0,1121,1,0,0
27432,52,8,1,0,353,0,0,0
27433,26,4,2,0,8,0,0,0
27434,50,7,1,0,533,0,0,0
27435,33,7,2,0,0,1,0,0
27436,34,5,2,0,305,1,0,0
27437,58,4,2,0,2223,0,0,0
27438,39,1,2,0,0,0,0,0
27439,50,2,3,0,5108,1,0,0
27440,38,6,2,1,0,0,0,0
27441,27,3,3,0,393,0,0,1
27442,60,8,1,0,0,0,0,0
27443,28,2,3,0,278,0,1,0
27444,60,8,3,0,568,0,0,0
27445,32,7,2,0,489,1,0,0
27446,52,7,1,0,-100,1,0,0
27447,30,4,2,0,521,1,0,0
27448,58,7,1,0,8218,1,0,0
27449,44,3,4,0,1823,0,0,0
27450,34,2,3,0,268,0,0,1
27451,45,3,2,0,1415,1,0,0
27452,34,3,2,0,4676,0,0,0
27453,56,7,1,0,0,0,0,0
27454,45,2,3,0,-642,0,0,0
27455,88,8,2,0,433,0,0,0
27456,43,9,1,0,519,0,0,1
27457,27,2,3,0,12956,1,0,1
27458,50,10,2,0,0,0,0,0
27459,27,1,3,0,2159,1,0,0
27460,54,2,3,0,6410,0,0,0
27461,58,1,2,0,2,0,0,0
27462,33,7,2,0,498,0,0,1
27463,56,8,2,0,388,1,0,0
27464,27,1,2,0,97,1,1,0
27465,49,7,1,0,1050,1,0,0
27466,44,4,2,0,497,1,0,0
27467,29,4,2,0,535,0,0,0
27468,58,8,2,0,312,0,0,0
27469,49,1,1,1,-736,0,0,0
27470,54,1,3,0,1063,1,0,0
27471,53,7,1,0,1409,1,0,0
27472,36,1,2,0,134,0,0,0
27473,30,3,3,0,-317,1,0,0
27474,30,2,3,0,0,1,0,0
27475,27,3,2,0,267,1,0,0
27476,43,4,2,0,378,0,0,1
27477,24,3,2,0,278,1,0,0
27478,49,7,1,0,226,1,0,0
27479,48,12,4,0,3,0,0,0
27480,36,2,2,0,1825,1,0,0
27481,31,3,3,0,6,0,0,0
27482,32,5,2,0,2068,1,1,0
27483,49,2,3,0,64,0,0,0
27484,59,8,2,0,514,0,0,1
27485,32,2,3,0,90,0,0,0
27486,34,10,2,0,787,1,0,0
27487,32,4,2,0,86,1,0,0
27488,45,2,1,0,274,0,1,0
27489,52,2,3,0,3732,0,0,0
27490,41,7,2,0,153,1,0,0
27491,40,7,4,0,2357,0,0,0
27492,29,7,2,0,482,0,1,1
27493,44,3,2,0,1059,1,0,0
27494,41,2,3,0,3769,1,0,0
27495,29,2,3,0,502,0,0,0
27496,34,3,2,0,558,0,0,0
27497,34,3,2,0,264,1,0,0
27498,30,3,2,0,0,0,0,0
27499,36,3,1,0,0,0,0,1
27500,54,4,2,0,111,0,0,0
27501,58,8,2,0,14412,0,0,0
27502,40,7,2,0,679,1,0,0
27503,51,2,2,0,2216,1,1,0
27504,48,4,2,0,368,0,0,1
27505,33,4,2,0,5,1,0,1
27506,38,3,2,0,902,1,0,1
27507,30,4,2,0,3068,1,0,0
27508,44,2,3,0,126,1,0,0
27509,39,2,3,0,547,1,0,0
27510,34,3,3,0,477,0,0,0
27511,50,4,1,0,495,0,0,0
27512,34,2,3,0,0,1,0,0
27513,56,7,1,0,8318,1,0,0
27514,32,3,2,0,0,0,0,0
27515,28,4,2,0,0,1,1,1
27516,37,7,2,0,5742,1,1,0
27517,27,5,2,0,259,1,0,0
27518,39,3,3,0,-276,0,1,0
27519,35,7,2,0,88,1,0,0
27520,26,11,3,0,5741,0,0,0
27521,39,5,2,0,25,1,1,1
27522,30,4,3,0,-750,0,0,0
27523,43,6,2,0,5704,1,0,0
27524,25,5,2,0,192,1,0,0
27525,21,11,2,0,123,0,0,1
27526,42,5,2,0,182,0,1,0
27527,48,5,2,0,11516,0,0,0
27528,34,6,1,0,252,1,1,0
27529,44,2,3,0,13853,1,0,0
27530,35,3,3,0,4,1,0,0
27531,28,9,2,0,858,1,0,0
27532,29,5,1,0,321,1,0,0
27533,50,7,4,0,452,0,0,0
27534,43,7,1,0,1579,1,0,0
27535,36,4,2,0,976,0,0,0
27536,38,2,3,0,3724,1,0,0
27537,32,7,2,0,1787,1,0,0
27538,24,11,4,0,358,0,0,1
27539,59,8,1,0,1425,1,0,0
27540,59,2,4,0,3534,0,0,0
27541,59,4,2,0,373,1,1,0
27542,42,7,1,0,1628,1,0,0
27543,41,4,2,0,2498,0,0,1
27544,45,7,1,0,714,0,0,0
27545,45,4,2,0,1126,1,0,0
27546,36,7,2,1,-1157,1,0,0
27547,40,6,1,0,422,1,0,0
27548,54,1,3,0,20527,0,0,0
27549,58,9,3,0,183,0,0,0
27550,40,5,2,0,438,1,0,0
27551,32,2,3,0,258,1,1,0
27552,41,2,3,0,4495,1,0,0
27553,41,6,2,0,0,0,0,0
27554,31,3,3,1,859,1,0,0
27555,52,7,2,0,955,0,1,1
27556,56,8,2,0,-1206,1,0,1
27557,42,7,1,0,329,1,0,0
27558,28,3,3,0,230,1,0,0
27559,53,7,1,0,1715,1,1,0
27560,40,4,2,0,2,1,0,0
27561,58,8,2,0,-158,1,0,0
27562,58,7,2,0,3027,1,0,0
27563,37,4,2,0,352,1,0,0
27564,46,5,2,0,198,0,1,0
27565,57,3,2,0,0,0,0,0
27566,35,5,2,0,193,0,1,0
27567,31,11,2,0,241,1,0,0
27568,29,2,3,0,877,0,0,0
27569,34,2,3,0,1012,1,1,0
27570,33,7,1,0,863,1,0,1
27571,31,2,3,0,874,1,0,0
27572,29,4,2,0,873,0,0,0
27573,31,7,2,0,-112,0,1,0
27574,57,7,1,0,93,1,0,0
27575,33,2,3,0,417,1,0,0
27576,28,3,3,0,0,1,0,0
27577,32,3,2,0,79,1,0,0
27578,48,2,3,0,5057,0,1,0
27579,25,5,2,0,-371,1,0,0
27580,43,5,1,0,2557,1,0,1
27581,47,3,2,0,0,1,0,0
27582,60,8,1,0,600,0,0,0
27583,46,3,2,0,1307,1,0,0
27584,39,2,2,0,4314,1,0,0
27585,41,2,3,0,1278,1,0,0
27586,42,2,3,0,2187,1,0,1
27587,44,3,2,0,1879,1,0,0
27588,35,5,2,0,918,1,0,0
27589,40,4,2,0,985,1,0,1
27590,32,3,2,0,696,1,0,1
27591,29,3,2,0,281,1,0,0
27592,46,9,3,0,0,1,0,0
27593,49,7,1,0,0,0,0,0
27594,30,2,3,0,552,1,0,0
27595,35,5,2,0,1385,1,0,0
27596,27,4,3,0,2855,0,0,1
27597,35,7,1,0,2212,1,0,0
27598,30,7,2,0,315,0,0,1
27599,50,4,2,0,1917,1,0,0
27600,42,10,2,0,578,0,0,0
27601,35,2,3,0,747,0,0,0
27602,30,4,2,0,667,1,0,0
27603,24,11,2,0,1250,0,0,1
27604,35,6,2,0,271,1,0,0
27605,38,7,2,0,340,0,1,0
27606,34,3,3,0,2733,0,0,1
27607,61,8,2,0,86,0,0,1
27608,53,4,2,0,2851,0,1,0
27609,31,11,2,0,147,1,0,0
27610,46,3,2,0,111,1,0,0
27611,23,7,2,0,668,1,0,0
27612,32,2,3,0,1493,1,0,0
27613,41,4,2,0,5110,1,0,0
27614,29,6,3,0,1579,0,0,1
27615,35,4,1,0,189,1,0,0
27616,42,4,2,0,490,0,0,0
27617,34,3,4,0,863,0,0,0
27618,53,5,4,0,164,0,0,0
27619,52,5,3,0,2801,1,1,0
27620,28,7,2,0,1,0,0,0
27621,26,2,3,0,1,0,0,0
27622,41,10,2,0,304,0,0,0
27623,37,9,3,0,1032,0,0,0
27624,56,10,1,0,864,0,0,0
27625,25,3,2,0,2704,1,0,0
27626,25,7,2,0,2354,0,1,0
27627,31,3,2,0,54,0,0,0
27628,35,7,2,0,219,1,1,0
27629,27,3,3,0,290,0,0,0
27630,52,4,2,0,484,1,0,0
27631,31,2,3,0,3142,1,0,0
27632,41,3,2,0,64,1,1,0
27633,30,5,2,0,346,1,0,0
27634,47,4,2,0,407,1,0,0
27635,32,5,2,0,5267,1,0,0
27636,53,2,3,0,627,1,0,0
27637,52,8,3,0,493,0,0,0
27638,36,4,3,0,2622,0,0,0
27639,29,4,2,0,130,0,0,0
27640,31,3,3,0,967,0,0,0
27641,55,3,4,0,4746,1,0,0
27642,31,6,2,0,202,1,0,0
27643,58,8,3,0,2577,1,1,0
27644,48,2,3,0,17964,1,0,1
27645,44,6,3,0,292,1,0,0
27646,31,2,3,0,-1206,1,0,0
27647,42,7,2,0,351,1,0,0
27648,31,3,2,0,-360,1,0,0
27649,29,5,2,0,399,0,0,0
27650,32,3,2,0,1210,1,1,0
27651,30,7,3,0,4127,1,0,0
27652,30,3,2,0,455,1,0,1
27653,41,2,3,0,203,0,0,0
27654,47,3,2,0,487,0,0,0
27655,32,7,1,0,5151,1,1,0
27656,52,7,1,0,9444,0,0,0
27657,30,1,3,0,-63,1,0,0
27658,53,6,3,0,2627,1,1,0
27659,58,7,1,0,1231,0,0,0
27660,48,1,3,0,0,1,1,0
27661,29,9,2,0,1562,1,0,0
27662,51,2,3,0,1937,1,0,0
27663,57,4,1,0,215,1,1,0
27664,32,6,3,0,1918,0,0,0
27665,49,1,1,0,282,1,1,0
27666,53,2,3,0,15,0,0,0
27667,58,6,3,0,1382,0,0,1
27668,41,1,2,0,187,0,1,0
27669,36,2,3,0,361,0,0,0
27670,36,5,2,0,30,0,1,1
27671,58,2,3,0,2729,0,0,0
27672,28,6,2,0,242,1,0,0
27673,44,7,1,0,38,1,0,0
27674,40,3,2,0,96,1,1,0
27675,54,2,3,0,3795,1,1,0
27676,39,3,2,0,-709,1,0,0
27677,60,8,2,0,2479,1,1,0
27678,34,3,2,0,50,0,0,0
27679,36,2,3,0,217,0,0,0
27680,47,5,2,0,1111,0,0,0
27681,53,2,3,0,75,0,0,0
27682,32,5,2,0,914,1,0,0
27683,31,7,2,0,823,1,1,0
27684,49,3,2,0,0,1,0,0
27685,33,2,3,0,718,1,0,0
27686,48,7,2,0,1631,1,0,0
27687,59,10,1,0,57,0,0,0
27688,45,9,1,0,2,0,0,0
27689,25,4,2,0,248,1,0,0
27690,34,7,2,0,1235,1,1,0
27691,36,7,1,0,871,1,1,0
27692,41,3,2,0,1297,0,0,0
27693,58,7,2,0,6004,1,0,0
27694,52,7,2,0,1541,1,0,0
27695,50,7,1,0,235,0,0,0
27696,44,7,1,1,-119,1,0,0
27697,33,2,3,0,52,0,0,0
